payment_id_pk,customer_id_fk,payment_method,date_payment,amount
11767,5668,bank card,2021-04-15 10:03 PM,21.0
11768,7029,from another phone,2021-01-15 10:05 PM,20.0
11769,6129,bank card,2021-04-15 10:08 PM,26.0
11770,4049,bank card,2021-07-15 10:09 PM,26.0
11771,8995,from another phone,2021-12-15 10:10 PM,26.0
11772,4942,bank card,2021-05-15 10:13 PM,18.0
11773,12134,bank card,2021-01-15 10:14 PM,21.0
11774,12359,bank card,2021-10-15 10:14 PM,25.0
11775,11042,from another phone,2021-08-15 10:16 PM,22.0
11776,3719,from terminal,2021-07-15 10:22 PM,25.0
11777,7271,bank card,2021-12-15 10:22 PM,140.0
11778,13955,from terminal,2021-03-15 10:27 PM,25.0
11779,8140,bank card,2021-01-15 10:29 PM,26.0
11780,4597,bank card,2021-11-15 10:30 PM,90.0
11781,12550,from terminal,2021-02-15 10:40 PM,22.0
11782,6880,bank card,2021-08-15 10:41 PM,23.0
11783,4759,bank card,2021-06-15 10:45 PM,19.0
11784,7105,bank card,2021-08-15 10:47 PM,18.0
11785,2451,bank card,2021-03-15 10:49 PM,22.0
11786,3253,bank card,2021-06-15 10:49 PM,25.0
11787,9839,bank card,2021-02-15 10:51 PM,22.0
11788,11688,from terminal,2021-04-15 10:54 PM,19.0
11789,11353,from another phone,2021-10-15 10:59 PM,23.0
11790,1841,bank card,2021-03-15 11:00 PM,21.0
11791,10278,bank card,2021-04-15 11:04 PM,22.0
11792,3811,bank card,2021-08-15 11:05 PM,26.0
11793,5892,from terminal,2021-03-15 11:07 PM,15.0
11794,13069,from terminal,2021-05-15 11:11 PM,24.0
11795,11687,from terminal,2021-11-15 11:23 PM,90.0
11796,11802,from terminal,2021-05-15 11:32 PM,19.0
11797,4830,from terminal,2021-06-15 11:32 PM,18.0
11798,13153,from terminal,2021-06-15 11:33 PM,140.0
11799,10016,bank card,2021-01-15 11:36 PM,21.0
11800,5090,bank card,2021-08-15 11:38 PM,140.0
11801,4731,from terminal,2021-09-15 11:40 PM,20.0
11802,7465,bank card,2021-11-15 11:40 PM,21.0
11803,6937,bank card,2021-04-15 11:40 PM,27.0
11804,6122,bank card,2021-11-15 11:48 PM,17.0
11805,2474,bank card,2021-09-15 11:50 PM,26.0
11806,10777,from terminal,2021-05-15 11:51 PM,26.0
11807,3242,from another phone,2021-04-15 11:52 PM,25.0
11808,3954,bank card,2021-09-15 11:56 PM,15.0
11809,4445,bank card,2021-03-15 11:56 PM,90.0
11810,8708,bank card,2021-07-15 11:56 PM,23.0
11811,2237,bank card,2021-06-15 11:58 PM,23.0
11812,2616,from terminal,2021-11-15 12:00 PM,15.0
11813,4235,bank card,2021-07-15 12:07 PM,50.0
11814,1475,bank card,2021-08-15 12:10 PM,25.0
11815,3782,from terminal,2021-08-15 12:13 PM,25.0
11816,12028,bank card,2021-12-15 12:14 PM,25.0
11817,5409,bank card,2021-02-15 12:17 PM,24.0
11818,27,from another phone,2021-07-15 12:18 PM,20.0
11819,4557,bank card,2021-06-15 12:24 PM,90.0
11820,4259,bank card,2021-12-15 12:29 PM,16.0
11821,11047,from terminal,2021-04-15 12:30 PM,22.0
11822,2182,bank card,2021-02-15 12:31 PM,15.0
11823,6793,from terminal,2021-03-15 12:31 PM,22.0
11824,12485,bank card,2021-07-15 12:32 PM,20.0
11825,4272,bank card,2021-08-15 12:35 PM,25.0
11826,13029,bank card,2021-10-15 12:40 PM,27.0
11827,695,bank card,2021-05-15 12:43 PM,23.0
11828,189,from terminal,2021-05-15 12:46 PM,21.0
11829,492,bank card,2021-05-15 12:51 PM,140.0
11830,4043,from another phone,2021-04-15 12:59 PM,22.0
11831,4876,bank card,2020-09-16 01:03 AM,26.0
11832,13470,bank card,2020-02-16 01:07 AM,23.0
11833,3418,from terminal,2020-07-16 01:08 AM,22.0
11834,5234,bank card,2020-02-16 01:11 AM,26.0
11835,1325,from terminal,2020-09-16 01:12 AM,50.0
11836,4187,bank card,2020-02-16 01:14 AM,20.0
11837,3428,from another phone,2020-01-16 01:16 AM,23.0
11838,5841,bank card,2020-09-16 01:18 AM,50.0
11839,9949,bank card,2020-10-16 01:21 AM,25.0
11840,13856,from another phone,2020-03-16 01:26 AM,20.0
11841,12277,bank card,2020-06-16 01:31 AM,50.0
11842,7675,bank card,2020-01-16 01:39 AM,26.0
11843,11147,from terminal,2020-06-16 01:40 AM,21.0
11844,3560,bank card,2020-09-16 01:43 AM,24.0
11845,890,bank card,2020-04-16 01:46 AM,21.0
11846,12002,from terminal,2020-08-16 01:47 AM,26.0
11847,10230,from terminal,2020-07-16 01:52 AM,10.0
11848,11215,from another phone,2020-04-16 01:54 AM,22.0
11849,12573,bank card,2020-04-16 01:57 AM,15.0
11850,3280,bank card,2020-09-16 01:58 AM,22.0
11851,13153,bank card,2020-02-16 02:00 AM,25.0
11852,2290,from terminal,2020-02-16 02:08 AM,23.0
11853,175,bank card,2020-10-16 02:20 AM,24.0
11854,4711,bank card,2020-06-16 02:26 AM,140.0
11855,14,bank card,2020-07-16 02:27 AM,21.0
11856,13171,from another phone,2020-03-16 02:36 AM,20.0
11857,10214,bank card,2020-07-16 02:42 AM,20.0
11858,1802,bank card,2020-08-16 02:42 AM,15.0
11859,10088,from terminal,2020-08-16 02:46 AM,26.0
11860,2642,bank card,2020-09-16 02:47 AM,22.0
11861,10683,bank card,2020-10-16 02:52 AM,10.0
11862,13563,from another phone,2020-01-16 02:52 AM,23.0
11863,7687,bank card,2020-07-16 02:59 AM,24.0
11864,12536,from another phone,2020-07-16 03:00 AM,140.0
11865,7680,from terminal,2020-08-16 03:02 AM,15.0
11866,436,bank card,2020-12-16 03:09 AM,26.0
11867,6060,bank card,2020-01-16 03:11 AM,19.0
11868,466,bank card,2020-05-16 03:23 AM,26.0
11869,9372,from terminal,2020-03-16 03:23 AM,27.0
11870,3315,from another phone,2020-12-16 03:24 AM,90.0
11871,3416,bank card,2020-08-16 03:25 AM,22.0
11872,13258,from terminal,2020-07-16 03:30 AM,22.0
11873,2589,bank card,2020-05-16 03:34 AM,18.0
11874,11887,bank card,2020-09-16 03:49 AM,19.0
11875,9525,from terminal,2020-05-16 03:55 AM,90.0
11876,7116,bank card,2020-05-16 03:57 AM,23.0
11877,1612,bank card,2020-06-16 04:00 AM,15.0
11878,13635,from another phone,2020-06-16 04:19 AM,25.0
11879,1557,from terminal,2020-03-16 04:24 AM,23.0
11880,9715,from terminal,2020-09-16 04:26 AM,23.0
11881,12710,bank card,2020-03-16 04:28 AM,19.0
11882,2361,bank card,2020-05-16 04:30 AM,15.0
11883,3258,bank card,2020-03-16 04:34 AM,22.0
11884,7399,from terminal,2020-12-16 04:38 AM,22.0
11885,2317,bank card,2020-06-16 04:41 AM,90.0
11886,1009,bank card,2020-07-16 04:45 AM,90.0
11887,1913,bank card,2020-08-16 05:02 AM,24.0
11888,10576,bank card,2020-04-16 05:13 AM,17.0
11889,12593,bank card,2020-11-16 05:22 AM,21.0
11890,13363,bank card,2020-05-16 05:22 AM,20.0
11891,3618,bank card,2020-07-16 05:22 AM,24.0
11892,126,from another phone,2020-01-16 05:34 AM,15.0
11893,2493,from another phone,2020-02-16 05:36 AM,22.0
11894,5441,from terminal,2020-02-16 05:37 AM,26.0
11895,2036,from another phone,2020-10-16 05:44 AM,90.0
11896,10078,from terminal,2020-05-16 05:46 AM,20.0
11897,11598,bank card,2020-06-16 05:49 AM,15.0
11898,124,bank card,2020-05-16 05:58 AM,22.0
11899,1546,bank card,2020-08-16 06:05 AM,15.0
11900,1149,bank card,2020-04-16 06:07 AM,22.0
11901,1902,bank card,2020-11-16 06:09 AM,24.0
11902,10995,bank card,2020-07-16 06:10 AM,22.0
11903,2916,from terminal,2020-01-16 06:10 AM,50.0
11904,6541,bank card,2020-08-16 06:10 AM,23.0
11905,5525,bank card,2020-05-16 06:12 AM,25.0
11906,7168,bank card,2020-10-16 06:13 AM,90.0
11907,12171,bank card,2020-07-16 06:23 AM,21.0
11908,7349,from another phone,2020-05-16 06:28 AM,19.0
11909,7709,bank card,2020-09-16 06:29 AM,20.0
11910,9615,bank card,2020-11-16 06:33 AM,21.0
11911,13933,from terminal,2020-05-16 06:35 AM,15.0
11912,11223,bank card,2020-08-16 06:38 AM,25.0
11913,11290,bank card,2020-11-16 06:44 AM,15.0
11914,9704,bank card,2020-03-16 06:50 AM,25.0
11915,4340,bank card,2020-10-16 06:50 AM,26.0
11916,12975,bank card,2020-09-16 06:50 AM,25.0
11917,6009,bank card,2020-05-16 06:52 AM,50.0
11918,7597,bank card,2020-05-16 06:57 AM,22.0
11919,10663,from another phone,2020-06-16 07:01 AM,19.0
11920,2946,bank card,2020-06-16 07:05 AM,20.0
11921,7495,bank card,2020-01-16 07:15 AM,22.0
11922,11853,bank card,2020-01-16 07:19 AM,26.0
11923,5231,from terminal,2020-12-16 07:21 AM,25.0
11924,5950,from another phone,2020-02-16 07:26 AM,25.0
11925,2458,from another phone,2020-12-16 07:30 AM,20.0
11926,7654,bank card,2020-02-16 07:31 AM,140.0
11927,9650,from another phone,2020-02-16 07:33 AM,10.0
11928,6300,bank card,2020-04-16 07:47 AM,19.0
11929,8113,bank card,2020-12-16 07:47 AM,21.0
11930,3473,bank card,2020-11-16 07:48 AM,90.0
11931,3110,bank card,2020-06-16 07:53 AM,20.0
11932,3310,from terminal,2020-08-16 07:55 AM,23.0
11933,8212,bank card,2020-04-16 07:57 AM,90.0
11934,9109,bank card,2020-10-16 07:58 AM,90.0
11935,3352,bank card,2020-01-16 08:07 AM,16.0
11936,3755,from terminal,2020-07-16 08:09 AM,23.0
11937,4875,bank card,2020-05-16 08:10 AM,10.0
11938,5651,bank card,2020-07-16 08:25 AM,15.0
11939,1382,bank card,2020-11-16 08:30 AM,26.0
11940,3050,from another phone,2020-01-16 08:31 AM,24.0
11941,3543,bank card,2020-04-16 08:40 AM,21.0
11942,5568,bank card,2020-02-16 08:42 AM,25.0
11943,8574,bank card,2020-06-16 08:42 AM,50.0
11944,2545,from another phone,2020-04-16 08:46 AM,19.0
11945,5260,bank card,2020-05-16 08:49 AM,18.0
11946,5677,bank card,2020-06-16 08:51 AM,22.0
11947,3320,bank card,2020-10-16 08:59 AM,21.0
11948,13693,bank card,2020-04-16 09:00 AM,20.0
11949,1905,bank card,2020-12-16 09:06 AM,23.0
11950,11683,bank card,2020-07-16 09:16 AM,20.0
11951,9842,bank card,2020-09-16 09:17 AM,23.0
11952,3854,bank card,2020-09-16 09:22 AM,20.0
11953,12386,from terminal,2020-08-16 09:25 AM,20.0
11954,7565,from terminal,2020-09-16 09:25 AM,22.0
11955,13529,from another phone,2020-10-16 09:27 AM,24.0
11956,3871,from terminal,2020-02-16 09:31 AM,26.0
11957,519,from terminal,2020-12-16 09:37 AM,16.0
11958,8863,bank card,2020-07-16 09:45 AM,24.0
11959,9623,bank card,2020-08-16 09:47 AM,50.0
11960,4382,from terminal,2020-06-16 09:52 AM,24.0
11961,6330,bank card,2020-01-16 09:55 AM,25.0
11962,6446,from terminal,2020-07-16 09:57 AM,90.0
11963,2054,bank card,2020-02-16 09:59 AM,19.0
11964,13055,from terminal,2020-05-16 10:04 AM,25.0
11965,3997,from terminal,2020-12-16 10:06 AM,22.0
11966,8905,bank card,2020-03-16 10:15 AM,50.0
11967,7743,from another phone,2020-02-16 10:15 AM,21.0
11968,1059,bank card,2020-01-16 10:17 AM,22.0
11969,7291,from terminal,2020-02-16 10:19 AM,24.0
11970,11582,bank card,2020-02-16 10:29 AM,21.0
11971,9952,bank card,2020-11-16 10:30 AM,26.0
11972,2690,from terminal,2020-12-16 10:31 AM,90.0
11973,2810,bank card,2020-02-16 10:34 AM,90.0
11974,1367,bank card,2020-10-16 10:38 AM,50.0
11975,3155,from terminal,2020-04-16 10:39 AM,15.0
11976,4188,bank card,2020-01-16 10:40 AM,15.0
11977,5898,from another phone,2020-06-16 10:44 AM,19.0
11978,7330,bank card,2020-01-16 10:49 AM,24.0
11979,13604,bank card,2020-06-16 10:57 AM,90.0
11980,1255,from terminal,2020-01-16 10:58 AM,90.0
11981,11554,bank card,2020-03-16 11:10 AM,21.0
11982,3110,bank card,2020-04-16 11:21 AM,90.0
11983,6094,from terminal,2020-07-16 11:25 AM,23.0
11984,4023,bank card,2020-02-16 11:26 AM,22.0
11985,5352,from terminal,2020-05-16 11:28 AM,23.0
11986,243,bank card,2020-11-16 11:31 AM,90.0
11987,8722,bank card,2020-09-16 11:33 AM,23.0
11988,6720,bank card,2020-06-16 11:34 AM,24.0
11989,246,bank card,2020-05-16 11:41 AM,25.0
11990,436,bank card,2020-09-16 11:42 AM,50.0
11991,4339,bank card,2020-07-16 11:45 AM,90.0
11992,12993,from terminal,2020-09-16 11:47 AM,24.0
11993,10692,bank card,2020-11-16 12:03 AM,21.0
11994,12109,bank card,2020-11-16 12:07 AM,27.0
11995,5995,bank card,2020-05-16 12:08 AM,23.0
11996,5438,from terminal,2020-06-16 12:12 AM,23.0
11997,1684,bank card,2020-11-16 12:13 AM,50.0
11998,8278,from terminal,2020-04-16 12:16 AM,24.0
11999,1365,bank card,2020-02-16 12:29 AM,23.0
12000,509,bank card,2020-08-16 12:37 AM,21.0
12001,12176,from another phone,2020-03-16 12:37 AM,22.0
12002,4892,bank card,2020-11-16 12:42 AM,25.0
12003,2349,bank card,2020-01-16 12:43 AM,23.0
12004,12288,bank card,2020-06-16 12:44 AM,23.0
12005,3709,from terminal,2020-07-16 12:47 AM,20.0
12006,2346,bank card,2020-10-16 12:50 AM,140.0
12007,8720,bank card,2020-05-16 12:51 AM,27.0
12008,9278,bank card,2020-12-16 12:53 AM,24.0
12009,11467,bank card,2020-10-16 12:55 AM,20.0
12010,13770,from another phone,2020-05-16 01:03 PM,15.0
12011,10196,from another phone,2020-12-16 01:09 PM,23.0
12012,11810,bank card,2020-12-16 01:13 PM,25.0
12013,4288,from another phone,2020-06-16 01:14 PM,25.0
12014,4705,bank card,2020-10-16 01:15 PM,23.0
12015,13424,bank card,2020-03-16 01:17 PM,15.0
12016,11028,bank card,2020-12-16 01:17 PM,24.0
12017,10220,bank card,2020-05-16 01:22 PM,24.0
12018,1130,bank card,2020-08-16 01:24 PM,15.0
12019,6621,bank card,2020-12-16 01:31 PM,90.0
12020,2305,from another phone,2020-06-16 01:32 PM,22.0
12021,3653,bank card,2020-06-16 01:33 PM,90.0
12022,213,bank card,2020-07-16 01:33 PM,23.0
12023,12426,from another phone,2020-11-16 01:45 PM,26.0
12024,11588,from another phone,2020-05-16 01:45 PM,10.0
12025,13548,bank card,2020-08-16 01:48 PM,24.0
12026,10940,from another phone,2020-09-16 01:49 PM,140.0
12027,11995,bank card,2020-10-16 01:55 PM,20.0
12028,2658,from terminal,2020-11-16 01:56 PM,23.0
12029,11880,bank card,2020-04-16 01:57 PM,50.0
12030,1770,bank card,2020-08-16 02:00 PM,15.0
12031,11004,bank card,2020-04-16 02:04 PM,23.0
12032,10306,bank card,2020-05-16 02:08 PM,50.0
12033,2903,bank card,2020-02-16 02:11 PM,17.0
12034,13748,from terminal,2020-10-16 02:18 PM,50.0
12035,11626,from terminal,2020-04-16 02:21 PM,21.0
12036,12457,bank card,2020-11-16 02:21 PM,21.0
12037,2161,bank card,2020-02-16 02:35 PM,24.0
12038,2629,bank card,2020-06-16 02:37 PM,26.0
12039,6606,bank card,2020-07-16 02:38 PM,90.0
12040,3302,bank card,2020-12-16 02:39 PM,20.0
12041,8999,bank card,2020-05-16 02:39 PM,26.0
12042,7748,bank card,2020-08-16 02:42 PM,24.0
12043,993,bank card,2020-06-16 02:56 PM,22.0
12044,9400,bank card,2020-10-16 02:56 PM,21.0
12045,2789,bank card,2020-05-16 03:00 PM,25.0
12046,9642,bank card,2020-03-16 03:01 PM,15.0
12047,11647,bank card,2020-11-16 03:02 PM,26.0
12048,11683,bank card,2020-02-16 03:09 PM,20.0
12049,3059,from terminal,2020-04-16 03:16 PM,10.0
12050,13777,bank card,2020-07-16 03:19 PM,50.0
12051,9278,from another phone,2020-06-16 03:23 PM,15.0
12052,11424,from terminal,2020-01-16 03:24 PM,24.0
12053,10465,from another phone,2020-03-16 03:36 PM,23.0
12054,8992,bank card,2020-01-16 03:42 PM,19.0
12055,12700,bank card,2020-09-16 03:50 PM,140.0
12056,11879,bank card,2020-11-16 03:50 PM,90.0
12057,2170,bank card,2020-02-16 03:51 PM,22.0
12058,9275,from terminal,2020-08-16 03:53 PM,10.0
12059,8610,bank card,2020-03-16 03:55 PM,24.0
12060,3050,from terminal,2020-05-16 03:58 PM,15.0
12061,5641,bank card,2020-02-16 04:08 PM,21.0
12062,4770,bank card,2020-10-16 04:09 PM,28.0
12063,11771,bank card,2020-03-16 04:18 PM,20.0
12064,9416,bank card,2020-09-16 04:20 PM,20.0
12065,4460,bank card,2020-11-16 04:20 PM,15.0
12066,1191,from terminal,2020-09-16 04:22 PM,21.0
12067,11403,from another phone,2020-02-16 04:23 PM,90.0
12068,8527,bank card,2020-03-16 04:25 PM,50.0
12069,12992,bank card,2020-04-16 04:26 PM,15.0
12070,5936,bank card,2020-03-16 04:31 PM,22.0
12071,11407,bank card,2020-04-16 04:34 PM,15.0
12072,311,from another phone,2020-06-16 04:35 PM,15.0
12073,8293,bank card,2020-06-16 04:35 PM,15.0
12074,4836,from another phone,2020-06-16 04:39 PM,50.0
12075,1471,bank card,2020-12-16 04:50 PM,25.0
12076,180,bank card,2020-07-16 04:51 PM,25.0
12077,13824,bank card,2020-08-16 04:52 PM,50.0
12078,363,from terminal,2020-10-16 04:58 PM,21.0
12079,5589,bank card,2020-07-16 05:01 PM,15.0
12080,2407,bank card,2020-03-16 05:04 PM,20.0
12081,8747,bank card,2020-03-16 05:04 PM,24.0
12082,13747,bank card,2020-04-16 05:07 PM,24.0
12083,12064,bank card,2020-05-16 05:08 PM,50.0
12084,7744,bank card,2020-07-16 05:09 PM,23.0
12085,3514,bank card,2020-10-16 05:12 PM,21.0
12086,7267,bank card,2020-04-16 05:13 PM,140.0
12087,5475,bank card,2020-04-16 05:13 PM,50.0
12088,209,bank card,2020-06-16 05:18 PM,22.0
12089,8891,from another phone,2020-04-16 05:27 PM,27.0
12090,6599,bank card,2020-03-16 05:27 PM,20.0
12091,5303,bank card,2020-11-16 05:28 PM,50.0
12092,8495,from terminal,2020-10-16 05:29 PM,25.0
12093,11188,bank card,2020-02-16 05:29 PM,17.0
12094,6375,bank card,2020-01-16 05:30 PM,140.0
12095,10214,bank card,2020-12-16 05:33 PM,23.0
12096,9472,bank card,2020-11-16 05:40 PM,50.0
12097,12570,from terminal,2020-02-16 05:44 PM,26.0
12098,7674,from terminal,2020-03-16 05:45 PM,23.0
12099,8884,bank card,2020-10-16 05:47 PM,15.0
12100,8297,bank card,2020-12-16 05:52 PM,26.0
12101,1985,bank card,2020-04-16 05:53 PM,22.0
12102,9491,bank card,2020-04-16 06:01 PM,22.0
12103,10851,bank card,2020-08-16 06:03 PM,90.0
12104,698,from another phone,2020-07-16 06:04 PM,24.0
12105,12699,bank card,2020-10-16 06:04 PM,15.0
12106,6842,from another phone,2020-06-16 06:11 PM,23.0
12107,1277,bank card,2020-01-16 06:12 PM,26.0
12108,193,bank card,2020-12-16 06:15 PM,19.0
12109,4255,from terminal,2020-09-16 06:28 PM,10.0
12110,5650,bank card,2020-12-16 06:29 PM,22.0
12111,11861,bank card,2020-02-16 06:29 PM,10.0
12112,278,from another phone,2020-08-16 06:30 PM,22.0
12113,11490,from terminal,2020-12-16 06:30 PM,15.0
12114,2924,bank card,2020-01-16 06:32 PM,25.0
12115,11344,bank card,2020-04-16 06:36 PM,20.0
12116,1734,bank card,2020-11-16 06:36 PM,24.0
12117,6747,bank card,2020-01-16 06:43 PM,50.0
12118,7606,from terminal,2020-12-16 06:47 PM,15.0
12119,2808,bank card,2020-10-16 06:48 PM,25.0
12120,9571,bank card,2020-11-16 06:59 PM,25.0
12121,6710,bank card,2020-10-16 07:03 PM,23.0
12122,6152,from terminal,2020-11-16 07:08 PM,22.0
12123,9425,bank card,2020-06-16 07:09 PM,140.0
12124,4104,bank card,2020-03-16 07:11 PM,24.0
12125,759,from terminal,2020-11-16 07:17 PM,20.0
12126,2103,from terminal,2020-03-16 07:18 PM,26.0
12127,3590,bank card,2020-05-16 07:22 PM,23.0
12128,3432,bank card,2020-07-16 07:23 PM,90.0
12129,602,bank card,2020-04-16 07:30 PM,28.0
12130,13820,bank card,2020-05-16 07:30 PM,10.0
12131,5138,bank card,2020-03-16 07:33 PM,27.0
12132,551,from terminal,2020-02-16 07:40 PM,23.0
12133,2117,bank card,2020-11-16 07:43 PM,24.0
12134,3362,bank card,2020-01-16 07:45 PM,24.0
12135,12907,bank card,2020-04-16 07:47 PM,19.0
12136,9574,bank card,2020-08-16 07:49 PM,23.0
12137,5268,bank card,2020-06-16 07:52 PM,140.0
12138,9498,from another phone,2020-09-16 07:55 PM,22.0
12139,13578,bank card,2020-12-16 07:56 PM,140.0
12140,4567,bank card,2020-11-16 08:03 PM,15.0
12141,1664,bank card,2020-09-16 08:03 PM,23.0
12142,7637,from another phone,2020-04-16 08:11 PM,27.0
12143,371,bank card,2020-01-16 08:12 PM,22.0
12144,4685,from another phone,2020-12-16 08:13 PM,26.0
12145,10719,bank card,2020-06-16 08:18 PM,21.0
12146,5782,bank card,2020-08-16 08:19 PM,20.0
12147,7728,from terminal,2020-01-16 08:21 PM,21.0
12148,12758,bank card,2020-01-16 08:25 PM,15.0
12149,12347,bank card,2020-10-16 08:31 PM,90.0
12150,3958,bank card,2020-11-16 08:34 PM,24.0
12151,6831,from terminal,2020-11-16 08:35 PM,22.0
12152,11009,bank card,2020-03-16 08:36 PM,24.0
12153,11813,from another phone,2020-12-16 08:36 PM,90.0
12154,3997,bank card,2020-07-16 08:41 PM,19.0
12155,7884,from terminal,2020-06-16 08:47 PM,15.0
12156,6256,bank card,2020-03-16 08:51 PM,23.0
12157,11167,bank card,2020-06-16 08:54 PM,24.0
12158,8823,bank card,2020-08-16 08:56 PM,15.0
12159,12321,bank card,2020-10-16 09:03 PM,25.0
12160,3454,bank card,2020-03-16 09:06 PM,27.0
12161,9156,bank card,2020-03-16 09:06 PM,22.0
12162,7770,bank card,2020-12-16 09:09 PM,50.0
12163,6639,bank card,2020-08-16 09:14 PM,22.0
12164,13168,bank card,2020-08-16 09:19 PM,140.0
12165,3436,bank card,2020-11-16 09:33 PM,18.0
12166,6372,bank card,2020-01-16 09:35 PM,29.0
12167,1593,bank card,2020-07-16 09:36 PM,24.0
12168,2815,bank card,2020-09-16 09:36 PM,25.0
12169,12081,bank card,2020-07-16 09:39 PM,50.0
12170,9547,from terminal,2020-01-16 09:40 PM,23.0
12171,11607,bank card,2020-02-16 09:45 PM,29.0
12172,10818,bank card,2020-03-16 09:49 PM,21.0
12173,7639,bank card,2020-03-16 09:50 PM,10.0
12174,401,from terminal,2020-05-16 09:56 PM,24.0
12175,373,bank card,2020-02-16 10:04 PM,50.0
12176,13732,from terminal,2020-12-16 10:05 PM,90.0
12177,11869,bank card,2020-08-16 10:05 PM,26.0
12178,12972,bank card,2020-02-16 10:07 PM,90.0
12179,6222,from another phone,2020-09-16 10:11 PM,15.0
12180,7536,bank card,2020-02-16 10:17 PM,26.0
12181,9088,bank card,2020-02-16 10:22 PM,24.0
12182,6608,bank card,2020-02-16 10:22 PM,15.0
12183,10610,from terminal,2020-01-16 10:24 PM,21.0
12184,44,bank card,2020-03-16 10:28 PM,15.0
12185,13670,from terminal,2020-09-16 10:33 PM,21.0
12186,6204,from terminal,2020-04-16 10:33 PM,15.0
12187,7171,bank card,2020-12-16 10:58 PM,22.0
12188,9911,bank card,2020-11-16 11:03 PM,90.0
12189,12971,bank card,2020-12-16 11:04 PM,24.0
12190,1807,bank card,2020-09-16 11:09 PM,25.0
12191,3682,bank card,2020-07-16 11:11 PM,24.0
12192,5471,bank card,2020-11-16 11:12 PM,22.0
12193,13100,bank card,2020-10-16 11:19 PM,26.0
12194,5100,bank card,2020-11-16 11:22 PM,19.0
12195,39,bank card,2020-09-16 11:39 PM,25.0
12196,13789,bank card,2020-09-16 11:46 PM,24.0
12197,11033,bank card,2020-06-16 11:49 PM,23.0
12198,59,bank card,2020-03-16 11:52 PM,22.0
12199,1225,bank card,2020-06-16 12:00 PM,21.0
12200,7363,bank card,2020-10-16 12:00 PM,21.0
12201,10670,from terminal,2020-10-16 12:02 PM,21.0
12202,9882,bank card,2020-09-16 12:11 PM,22.0
12203,13610,bank card,2020-04-16 12:18 PM,23.0
12204,3655,from another phone,2020-05-16 12:20 PM,24.0
12205,10566,from another phone,2020-09-16 12:20 PM,21.0
12206,1062,bank card,2020-09-16 12:22 PM,50.0
12207,12672,from terminal,2020-09-16 12:26 PM,23.0
12208,1711,bank card,2020-03-16 12:28 PM,19.0
12209,3292,bank card,2020-02-16 12:31 PM,15.0
12210,4140,bank card,2020-06-16 12:46 PM,25.0
12211,13763,from terminal,2020-06-16 12:47 PM,10.0
12212,8502,bank card,2020-12-16 12:49 PM,15.0
12213,13238,bank card,2020-09-16 12:49 PM,29.0
12214,5438,bank card,2020-12-16 12:54 PM,23.0
12215,8400,bank card,2021-09-16 01:01 AM,22.0
12216,11415,bank card,2021-03-16 01:01 AM,24.0
12217,10703,bank card,2021-07-16 01:02 AM,21.0
12218,3605,bank card,2021-03-16 01:12 AM,27.0
12219,10518,bank card,2021-06-16 01:17 AM,25.0
12220,4141,bank card,2021-03-16 01:20 AM,22.0
12221,2012,from terminal,2021-07-16 01:28 AM,21.0
12222,1357,bank card,2021-06-16 01:29 AM,24.0
12223,5766,from another phone,2021-02-16 01:36 AM,23.0
12224,8537,bank card,2021-07-16 01:36 AM,21.0
12225,9602,bank card,2021-06-16 01:41 AM,20.0
12226,11420,bank card,2021-06-16 01:41 AM,18.0
12227,13001,bank card,2021-01-16 01:43 AM,16.0
12228,8976,bank card,2021-02-16 01:43 AM,90.0
12229,8545,bank card,2021-09-16 01:43 AM,90.0
12230,13765,from terminal,2021-11-16 01:45 AM,24.0
12231,9679,bank card,2021-09-16 01:50 AM,90.0
12232,4860,from terminal,2021-02-16 01:51 AM,24.0
12233,10563,bank card,2021-03-16 01:53 AM,19.0
12234,1412,bank card,2021-11-16 01:53 AM,50.0
12235,6994,from another phone,2021-02-16 01:54 AM,20.0
12236,1296,bank card,2021-06-16 02:03 AM,140.0
12237,7110,bank card,2021-12-16 02:08 AM,22.0
12238,884,bank card,2021-08-16 02:09 AM,22.0
12239,8324,bank card,2021-08-16 02:21 AM,25.0
12240,6967,from terminal,2021-05-16 02:28 AM,15.0
12241,7495,bank card,2021-03-16 02:37 AM,22.0
12242,6697,bank card,2021-12-16 02:39 AM,27.0
12243,11076,bank card,2021-03-16 02:42 AM,90.0
12244,4811,bank card,2021-07-16 02:45 AM,19.0
12245,2698,from terminal,2021-07-16 02:47 AM,24.0
12246,11259,bank card,2021-12-16 02:48 AM,15.0
12247,6529,bank card,2021-08-16 02:49 AM,23.0
12248,13035,from terminal,2021-12-16 02:55 AM,15.0
12249,7280,from terminal,2021-09-16 02:57 AM,20.0
12250,8950,from another phone,2021-08-16 03:04 AM,21.0
12251,9684,bank card,2021-06-16 03:14 AM,21.0
12252,12907,bank card,2021-02-16 03:19 AM,23.0
12253,1223,bank card,2021-11-16 03:19 AM,15.0
12254,1330,from terminal,2021-03-16 03:21 AM,10.0
12255,8891,from another phone,2021-02-16 03:22 AM,28.0
12256,11763,bank card,2021-10-16 03:28 AM,22.0
12257,7242,from terminal,2021-07-16 03:35 AM,10.0
12258,1088,bank card,2021-03-16 03:36 AM,20.0
12259,10791,from terminal,2021-03-16 03:39 AM,20.0
12260,9074,from terminal,2021-10-16 03:39 AM,90.0
